District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
South,Bonthe,Bonthe Urban,Bonthe Town,jundu,jundu pump,7.52487297,-12.50471957,10,9lorelo7,https://akvoflow-110.s3.amazonaws.com/images/f45cec08-a068-4b23-8591-8b089a632b42.jpg,3:Tube well or borehole,1:Hand pump,8:Unidentified,,1:Yes,9,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,WHH/ German Agro Action,Emas,8:Private Individual,3:Privat owner,1:Yes,1:Yes,Yes,1:Yes,10,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,West Ward-Njagboima-Coronation Field,Korwama Road,Private water,7.95488370294507,-11.74115376079161,118.1,a5fx33qb,https://akvoflow-110.s3.amazonaws.com/images/40dc1d49-9b67-4bf6-8ab9-ea8f15ce96e5.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,1:Yes,20,1:Yes – Functional (and in use),,4:Over a month,Yes,1:Damaged Well|6:Damaged Concrete,Seasonal,3,2:No,Salty,1:No payment – its free,"1:Good, practically always",3:Salty,2010,,Private  individual,8:Private Individual,3:Privat owner,2:No,,,,45,No,,,,,,4:Surface flow of sewage,1:Water is available,5:Water kettle/cooler,5:None
South,Bo,Bo Town,East Ward-Moriba Town-New  site,24 Sukutamer Street,Private water point,7.963991021643699,-11.730069817853602,156.4,a5uzgzqs,https://akvoflow-110.s3.amazonaws.com/images/4a102151-b730-459b-8122-99e40b5044f5.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1994,,Landlord,8:Private Individual,3:Privat owner,2:No,,,,0,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,East Ward-Batiema Layout,54  Karimu Street Batiema layout,54 Karimu Street Batiema Layout,7.966922889674151,-11.714776062072518,27.3,a5ztwzvf,https://akvoflow-110.s3.amazonaws.com/images/c5400e11-3ef2-49f1-a3d3-deb58a8d3342.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,,Private Individual,8:Private Individual,3:Privat owner,2:No,,,,48,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
South,Bo,Tikonko,Seiwa,Towama,Water well,7.929378686448541,-11.767008378671862,93.4,a49qabqe,https://akvoflow-110.s3.amazonaws.com/images/7a08394f-f1da-4031-bdbe-d94393f24ced.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,,Private,8:Private Individual,3:Privat owner,2:No,,,,20,Don't know,,,,,,5:The toilet smells bad|6:Toilet looks good,1:Water is available,5:Water kettle/cooler,5:None
South,Bo,Bo Town,West Ward-Nikibu - Bo School,23  Lahai Street Nikibu,No Name Private Individual,7.95893272850192,-11.751953043262137,3.1,a5mm7ntb,https://akvoflow-110.s3.amazonaws.com/images/fc81e463-d017-46aa-b700-3554fac1681e.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2006,,SALWACO,8:Private Individual,3:Privat owner,2:No,,,,45,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
South,Bo,Bo Town,West Ward-Kandeh Town - Korwama,33 Doctor Wusu Sannoh Street Kandeh Town,Doctor Wusu Sannoh,7.950349347748002,-11.752284198990031,130.5,a58esb6a,https://akvoflow-110.s3.amazonaws.com/images/db5cf434-c4e8-4375-8ed2-4280375625d3.jpg,3:Tube well or borehole,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Private,Doctor Wusu Sannoh,1:Community,9:Local council,1:Yes,1:Yes,No,,4,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
South,Pujehun,Soro Gbema,Massaquoi II,Maina,Hand Dug Well,7.02607364,-11.50857846,62,8yru4vnx,https://akvoflow-110.s3.amazonaws.com/images/e4e30f43-e9d9-44c4-8096-4fb13cb0f5c1.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,18,3:Yes - But damaged,,4:Over a month,No,2:Damaged Apron|3:Damaged Pump,Seasonal,4,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2012,Other,RADA,1:Community,11:No management,2:No,,No,,860,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Bo,Valunia,Deilenga,Baomahun,Christian Primary School Water Point,8.413410881761056,-11.669491895728454,302.1,aqi8s0eu,https://akvoflow-110.s3.amazonaws.com/images/a1ed2a01-9840-477a-9a78-f342de1b16da.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,40,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,:Don't know,School,5:School,6:School,2:No,,No,,180,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
South,Bo,Bo Town,East Ward-Manjama - Shellmingo,Old Koribondo Road Shellmingo,Mamie Yama Water Well,7.943522769413781,-11.729095011410168,225.8,a4x4qofe,https://akvoflow-110.s3.amazonaws.com/images/f9d2fe65-9261-46a6-a05c-af8e8976ec10.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,6:I don't know,Yes,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1993,,Private owned,8:Private Individual,3:Privat owner,3:Unknown,,,,20,Don't know,,,,,,5:The toilet smells bad|6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,East Ward-Moriba Town-New  site,5 Lagao Street,Private water point,7.962994040605259,-11.733563948518285,30.5,a5tbxn9z,https://akvoflow-110.s3.amazonaws.com/images/ebd17890-153e-4988-b06e-c8da732aeca8.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,2:Less than a week,,4:Damaged Pipe|6:Damaged Concrete|8:Damaged Reservoir,Always water,,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),,1993,SALWACO,Landlord,8:Private Individual,3:Privat owner,2:No,,No,,20,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,East Ward-Manjama - Shellmingo,Old Koribondo Road Shellmingo,Foday Compound  Water,7.94337352426324,-11.72887788064552,188.8,a4wvt6co,https://akvoflow-110.s3.amazonaws.com/images/4966a1d5-28fd-4813-b6bb-517bf243b7c2.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,6:I don't know,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2002,,Private owned,8:Private Individual,3:Privat owner,3:Unknown,,,,25,Don't know,,,,,,5:The toilet smells bad|6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Pujehun,Malen,Korwa,Sahn,Sahn Malen,7.433302,-11.84247591,55,9hhbk654,https://akvoflow-110.s3.amazonaws.com/images/cb08d983-e45a-4a2f-8c0d-f0dce15b2aef.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,5:No - Still under construction,,6:I don't know,No,OTHER:Under construction,Dry always / Never water,,2:No,Under construction,,,,2000,Other,Rural water supply,1:Community,OTHER:Under construction,2:No,,No,,90,Yes,Yes,Yes,No,Yes,No,6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Pujehun,Soro Gbema,Zoker I,Fairo,Hand dug well,7.09082265,-11.40298075,36,91qx6ktp,https://akvoflow-110.s3.amazonaws.com/images/50c31b6e-f226-4035-8229-1a038bb1f2bf.jpg,2:Protected dug well,1:Hand pump,5:Inkar,,2:No,,4:No - Broken down,3:Within the year,4:Over a month,Yes,3:Damaged Pump,Seasonal,5,1:Yes,,,,,2010,Government,PACE/UNICEF,1:Community,11:No management,2:No,,Yes,1:Yes,400,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Bo,Bumpe Ngao,Taninahun,Banta Taninahu,Banta  Taninahu Community Water Point,7.8909956297406145,-12.08579276863163,82.2,a2i98qft,https://akvoflow-110.s3.amazonaws.com/images/1fada1e1-d312-4248-8162-b13b50569cc8.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,4:Damaged Pipe|5:Damaged Tap,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1999,Government,,1:Community,11:No management,2:No,,No,,72,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Bonthe,Jong,Landi-Ngere,Gendema village,Gendema community well,7.64103552,-12.20830883,62.6,9r0v9qcj,https://akvoflow-110.s3.amazonaws.com/images/172053fc-f8fe-4290-8f4d-732344184901.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,5:More than a year,Unkown,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2002,World Vision,Community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,190,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
South,Moyamba,Bumpeh,Greema,mobakor village,NYAF primary school,8.26002491,-12.6719181,66,ajgkc7zz,https://akvoflow-110.s3.amazonaws.com/images/39344368-a339-4fa1-a368-9118c9b141f4.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,6:I don't know,Yes,2:Damaged Apron,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2013,Other,NYAF,5:School,6:School,1:Yes,1:Yes,Unknown,,0,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,5:None
South,Bo,Bo Town,West Ward-Njagboima-Coronation Field,Kanneh street,Private water,7.955225805593671,-11.74476504279584,70.7,a5ghbubr,https://akvoflow-110.s3.amazonaws.com/images/9cb120cc-5de5-408c-8dc3-7e64eb4b9587.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,6:Damaged Concrete,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2010,,Private  individual,8:Private Individual,3:Privat owner,2:No,,,,45,No,,,,,,5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
South,Bo,Bo Town,East Ward-Moriba Town-New  site,9 Gbangawa Street,Community water point,7.9635475345857,-11.732470755502467,131.9,a5u8ohjg,https://akvoflow-110.s3.amazonaws.com/images/aaf4c144-ab97-44f6-9bb1-aa8a5d78af41.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,95,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,1,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,UNCDF,Honorable,1:Community,2:Other community group,3:Unknown,,Unknown,,15,No,,,,,,4:Surface flow of sewage,2:Water is not available,1:No device present,5:None
South,Pujehun,Galliness Perri,Dabeni,Swaooh Dabeni,Swaooh community water point,7.264035,-11.55629706,74,99pdnr56,https://akvoflow-110.s3.amazonaws.com/images/1916d331-657c-4ed7-b87f-f7628ef67f90.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,19,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,WHH/ German Agro Action,Community people,1:Community,2:Other community group,1:Yes,1:Yes,Yes,1:Yes,120,Yes,No,Yes,No,Yes,No,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,West Ward-Njagboima-Coronation Field,3rd  Bongay Street Coronation Field,Mende Juila  water Point,7.955826033775917,-11.740441653780419,114.5,a5hh1ul8,https://akvoflow-110.s3.amazonaws.com/images/d086e503-9e13-4b4d-951e-937eccca9545.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,1:Damaged Well|6:Damaged Concrete,Seasonal,3,2:No,"There is no good cover on top of the well,an the colour of the water is caly colour",1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",1985,,private  individual,8:Private Individual,3:Privat owner,2:No,,,,45,No,,,,,,4:Surface flow of sewage,1:Water is available,5:Water kettle/cooler,5:None
South,Moyamba,Kongbora,Senehun,Senehun Yoko,Senehun Yoko Community Well,8.14648179,-12.606218,-50,ae8sgl0u,https://akvoflow-110.s3.amazonaws.com/images/b7aa929e-d92f-4393-bff0-06bdc6ddbffd.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,3:Yes - But damaged,,5:More than a year,Yes,2:Damaged Apron|6:Damaged Concrete|OTHER:No perimetre fence,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1997,Care,Care,1:Community,2:Other community group,2:No,,No,,200,Yes,No,Yes,No,No,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Moyamba,Ribbi,Lower Ribbi,Ribbi men,Ribbi men community well,8.257607,-12.92693268,15,ajck9dkl,https://akvoflow-110.s3.amazonaws.com/images/ee95d02f-62f9-43f0-8aea-e2bcc8a7438f.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,1:Water point has never broken down,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",,2016,Other,NEHADO,1:Community,1:WASH management committee,2:No,,Yes,1:Yes,0,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,5:Water kettle/cooler,5:None
South,Bo,Bo Town,West Ward-Nikibu - Bo School,Bo SCH QTR,Bo SCH water,7.961884590147033,-11.746336578138019,138.3,a5rhuj87,https://akvoflow-110.s3.amazonaws.com/images/2e833d32-da8c-478d-b691-880bb61a5ba1.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,2:No,it is open all ways,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1966,,No implementing agency,5:School,6:School,2:No,,,,45,No,,,,,,5:The toilet smells bad,1:Water is available,3:Bucket,1:Bar soap
South,Bo,Bo Town,East Ward-Moriba Town-New  site,6 Gbangawa Street,Private water point,7.963770587106375,-11.732690445970869,125.8,a5umdgge,https://akvoflow-110.s3.amazonaws.com/images/5a8a78b3-3148-4e46-a1b0-2cdbb5274c1d.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,1:Damaged Well|6:Damaged Concrete|OTHER:No well cover,Always water,,2:No,Impure,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1993,,Landlord,8:Private Individual,3:Privat owner,3:Unknown,,,,0,No,,,,,,1:Visible faecal residues around the drop hole or basin|4:Surface flow of sewage,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,,Bo City,private water point,7.950086418337877,-11.718316795144066,133.3,a57zb16n,https://akvoflow-110.s3.amazonaws.com/images/d9f5a300-bfd7-4ab4-887e-88652f4c448d.jpg,6:Public tap/standpipe (stand-alone or water kiosk,2:Submersible pump,,2,,,1:Yes – Functional (and in use),,6:I don't know,,1:Damaged Well,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",3:Salty,2011,Community,no,1:Community,2:Other community group,2:No,,Yes,1:Yes,3,No,,,,,,2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,5:None
South,Bo,,,gumahun,gumahun,8.19996357,-11.42756372,321,agp8ij4z,https://akvoflow-110.s3.amazonaws.com/images/8229c07c-ce96-446e-a605-88203c2883b0.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,,2:No,,6:No - Under rehabilitation,2:Within the last month,4:Over a month,Yes,3:Damaged Pump|4:Damaged Pipe,Always water,,1:Yes,,,,,1988,Other,bopujehun,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,180,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Pujehun,Barri,Sonjour I,Baaka,Borehole,7.38000482,-11.43399371,100,9f167oo3,https://akvoflow-110.s3.amazonaws.com/images/7e00371f-f237-41db-99e1-65873e358b81.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages|OTHER:Takes long time to pump water in the dried,Seasonal,3,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),1:Crystal clear,2004,OXFAM,None,1:Community,11:No management,2:No,,No,,180,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Pujehun,Soro Gbema,Moiwebu,Waii,Hand Dug well,7.04661382,-11.45438689,72,8zpt17sf,https://akvoflow-110.s3.amazonaws.com/images/80975cd6-9581-4e33-aaf1-93403d174622.jpg,2:Protected dug well,1:Hand pump,8:Unidentified,,1:Yes,17,6:No - Under rehabilitation,4:Over a year ago,6:I don't know,No,1:Damaged Well|2:Damaged Apron|3:Damaged Pump|6:Damaged Concrete,Always water,,1:Yes,,,,,2006,Other,GTZ,5:School,6:School,2:No,,No,,750,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Bonthe,Bonthe Urban,Bonthe Town,jundu,jundu pump,7.52397009,-12.5039584,35,9ln9tl7z,https://akvoflow-110.s3.amazonaws.com/images/e39256db-9c19-4e1f-88da-ec7e048b97b1.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,3:Yes - But damaged,,6:I don't know,Unkown,1:Damaged Well|2:Damaged Apron|6:Damaged Concrete,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,,W.h.h,1:Community,11:No management,3:Unknown,,,,80,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Pujehun,Malen,Korwa,Basalleh Malen,Basalleh Malen water point,7.47391838,-11.81776085,89,9jchdhlt,https://akvoflow-110.s3.amazonaws.com/images/974653a3-7f60-4632-96b6-8dfe0e62aace.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,,1:Yes,27,4:No - Broken down,3:Within the year,5:More than a year,Yes,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe,Always water,,1:Yes,,,,,1987,Other,Bo Pujehun,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,90,Yes,Yes,Yes,No,Yes,Yes,6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Pujehun,Soro Gbema,Mano - River,Jendema,Hand dug well,7.02195196,-11.38498365,66,8yl0u9h5,https://akvoflow-110.s3.amazonaws.com/images/9f3ade5b-c40b-4269-8e39-1a9e0937109f.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,6:I don't know,No,OTHER:Low apron for potential contamination by drainage,Always water,,2:No,Newly dug well with low apron.,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,,Private,8:Private Individual,3:Privat owner,2:No,,,,450,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,West Ward-Moriba Town - Sewa Road,Cee Line,Hand dug well,7.95283142003593,-11.73319978191438,136.5,a5cj18nn,https://akvoflow-110.s3.amazonaws.com/images/7de70a28-9380-4dc1-ad43-f65316e9aead.jpg,2:Protected dug well,4:Hydram pump,,,2:No,,2:Yes – Functional (but not in use),,4:Over a month,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",,2014,UNICEF,Plam,1:Community,2:Other community group,2:No,,No,,30,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
South,Bo,Kakua,Samamie,Gbanja Town,Gbanja Town Center Bo,7.986462093603515,-11.742648550041537,125.3,a6w5a04y,https://akvoflow-110.s3.amazonaws.com/images/5709c80c-92dc-4bb2-ab26-9783810e0a7d.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,9:No Damages,Always water,,1:Yes,,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2000,UNCDF,Community,1:Community,2:Other community group,1:Yes,1:Yes,No,,40,No,,,,,,6:Toilet looks good|7:No toilet in household / not applicable,2:Water is not available,3:Bucket,5:None
South,Pujehun,Galliness Perri,Kortugbu,Ngendema,Community water point,7.39930085,-11.62932767,57,9fx3abph,https://akvoflow-110.s3.amazonaws.com/images/e4a3eca2-de08-490e-b097-50b419a4b29a.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,Tear Fund,EFSL,1:Community,2:Other community group,1:Yes,1:Yes,No,,61,Yes,No,Yes,No,Yes,No,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,East Ward-Lower Samamie-Durbar ground,Dr Margai Street,Private water point,7.967811667397176,-11.728218895162021,136.6,a61awkte,https://akvoflow-110.s3.amazonaws.com/images/068935a1-ebee-487b-83d5-681d51526b8e.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,6:Damaged Concrete,Always water,,2:No,No proper to drink,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2001,,Landlord,8:Private Individual,3:Privat owner,2:No,,,,0,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Pujehun,Sowa,Sabba I,Bandajuma,Bandajuma water  point,7.572354,-11.65229307,89,9nva8jca,https://akvoflow-110.s3.amazonaws.com/images/04c7c4e1-3ac1-4d3a-a1a7-7c2d200a80c5.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,12,1:Yes – Functional (and in use),,2:Less than a week,Yes,2:Damaged Apron|6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,MSF,HELP SL,6:Health Facility,7:Health Facility,1:Yes,1:Yes,Yes,1:Yes,94,Yes,Yes,Yes,Yes,Yes,Yes,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
South,Bonthe,Imperri,Bigo,Mokaba Town,Mokaba Community Pump,7.66768144,-12.27504267,64,9s8xxy0u,https://akvoflow-110.s3.amazonaws.com/images/ca016e79-32f2-487d-9fcf-7e8b474c5848.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2010,Other,Sierra Rutile,1:Community,11:No management,2:No,,No,,60,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
South,Bo,Bo Town,North Ward-Reservation II,32 Panguman Road,Private water point,7.983827726658496,-11.74140615420314,155,a6rs3kfa,https://akvoflow-110.s3.amazonaws.com/images/347c6317-a4ee-4a17-bde1-1e5290ffe9f1.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2000,,Skilled Labourer,8:Private Individual,3:Privat owner,2:No,,,,0,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
South,Pujehun,Panga Kabonde,Panga,PUJEHUN DISTRICT COUNCIL,Military Barrack water point,7.37027599,-11.72605703,50,9el2wzbg,https://akvoflow-110.s3.amazonaws.com/images/d039fc71-a47b-4682-a214-1d074463c4cf.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,Other,IMMAT,7:Other Institution,8:Other Institution,2:No,,Yes,1:Yes,15,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
South,Pujehun,Makpele,Seitua,Jenneh Makpele,Jenneh Makpele Community,7.25279859,-11.39348338,114,996sghxq,https://akvoflow-110.s3.amazonaws.com/images/2402de57-056e-4538-a316-04a9a0a11b8a.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,9,4:No - Broken down,4:Over a year ago,5:More than a year,No,1:Damaged Well|2:Damaged Apron|3:Damaged Pump,Seasonal,6,2:No,Odour& taste,,,,2005,Other,GTZ,2:NGO,11:No management,2:No,,No,,5,Yes,No,No,,No,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
