District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
North,Koinadugu, Folosaba Dembelia,Dogoloya,Dogoloia,mosque road pump,9.70877593,-11.55146259,409,ce0j60sa,https://akvoflow-110.s3.amazonaws.com/images/c883986d-49c2-4176-b6e1-72870fb80526.jpg,5:Sand/Sub-surface dam (with well or standpipe),5:Gravity,,one,,,5:No - Still under construction,,1:Water point has never broken down,No,9:No Damages,Dry always / Never water,,2:No,Under construction,,,,2016,:Don't know,Chinise,1:Community,12:Uknown,1:Yes,1:Yes,No,,30,Yes,No,Yes,No,No,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
North,Port Loko,Marampa,Marampa A,matobo,matobo community water point,8.692883568656883,-12.457084680222287,106,b3cfpdp6,https://akvoflow-110.s3.amazonaws.com/images/1599168e-d596-4611-9736-c9c441c0d881.jpg,2:Protected dug well,1:Hand pump,6:PB Mark II,,2:No,,4:No - Broken down,2:Within the last month,4:Over a month,No,9:No Damages,Always water,,1:Yes,,,,,2003,Tear Fund,CAWEC,1:Community,12:Uknown,2:No,,No,,12,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Koinadugu, Wara Wara Bafodia,Taelia,Tealia,Speaker compound wellu,9.95662133,-11.80886256,359,cpefin60,https://akvoflow-110.s3.amazonaws.com/images/0cc08cce-d4ff-4e1f-9047-0872f1cba9c2.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,No,8:Damaged Reservoir,Dry always / Never water,,2:No,breake ddown,,,,2013,Care,,1:Community,3:Privat owner,1:Yes,2:No,No,,65,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
North,Koinadugu, Folosaba Dembelia,Dogoloya,Dogoloya,Street water point,9.70106412,-11.54757407,403,cdns4tcj,https://akvoflow-110.s3.amazonaws.com/images/99a40820-69ea-4950-b72f-2be3dac8f563.jpg,5:Sand/Sub-surface dam (with well or standpipe),4:Hydram pump,,1,,,5:No - Still under construction,,1:Water point has never broken down,Unkown,OTHER:under construction,Dry always / Never water,,9999:Uknown,,,,,2016,SALWACO,SALWACO,4:SALWACO,4:SALWACO,1:Yes,1:Yes,No,,45,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
North,Bombali,Safroko Limba,Binkolo,Kagbo,Kagbo Community Well .2,9.025440979207746,-11.992740413031362,64.3,bimfgrxz,https://akvoflow-110.s3.amazonaws.com/images/5f029430-4295-4189-8e28-73ac6680a0b1.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,7:Damaged Tank,Seasonal,90,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2009,Care,Community,1:Community,2:Other community group,2:No,,Yes,1:Yes,60,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
North,Port Loko,TMS,Robombeh,Bombeh,Evangelical Model Primary School Bombeh,8.91940841,-12.47883813,110,bdr24cxg,https://akvoflow-110.s3.amazonaws.com/images/2986a5e2-0bb4-4e2a-b60f-ec672d375da3.jpg,2:Protected dug well,1:Hand pump,10:India Mark III,,2:No,,4:No - Broken down,3:Within the year,4:Over a month,No,3:Damaged Pump|4:Damaged Pipe,Seasonal,3,1:Yes,,,,,2005,Government,,5:School,6:School,2:No,,No,,220,Yes,Yes,Yes,No,No,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,3:Bucket,1:Bar soap
North,Koinadugu, Folosaba Dembelia,Musaia,Kamasereh,community well,9.72367098,-11.58971087,383,cep69wft,https://akvoflow-110.s3.amazonaws.com/images/ec0909b3-588c-4d4f-bdcb-2f7e3205fa62.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Seasonal,1,1:Yes,,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2014,:Don't know,Private,1:Community,2:Other community group,2:No,,Yes,2:No,120,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
North,Tonkolili,,,matheleh bana,mateleh water point,8.645535704672385,-11.759011020734222,325.9,b164lqxi,https://akvoflow-110.s3.amazonaws.com/images/52d67e62-3898-4ae9-a9fa-f96a45ffa2ff.jpg,3:Tube well or borehole,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,No,1:Damaged Well|2:Damaged Apron|3:Damaged Pump,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,Government,Government,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,180,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
North,Port Loko,Buya Romende,Foredugu,Gbomsamba,Samba Kargbo,8.800615812502734,-12.356933070881428,84.4,b8alo4xd,https://akvoflow-110.s3.amazonaws.com/images/b3a2134b-1762-4c5b-9feb-f4ad7fe0ff33.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,5:More than a year,No,9:No Damages,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Private,nill,8:Private Individual,3:Privat owner,2:No,,No,,60,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
North,Port Loko,TMS,Malakuray,Malakuray,Malakuray Secondary School,8.80588621,-12.63513864,61,b8jbfmvj,https://akvoflow-110.s3.amazonaws.com/images/8cb9d488-00f0-4329-a803-0b6cd593da1d.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,4:Over a month,No,3:Damaged Pump,Seasonal,3,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),,2009,Government,Local Agency,5:School,6:School,1:Yes,1:Yes,No,,60,Yes,No,Yes,Yes,Yes,No,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
North,Bombali,Gbendembu Ngowahun,,Makai,Community Well,9.116820352519944,-12.185873334435732,79,bmtjzvcy,https://akvoflow-110.s3.amazonaws.com/images/99a97efd-58ae-4e59-98e5-d5766838870a.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,2:Damaged Apron,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,PLAN,Community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,240,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
North,Koinadugu,Mongo,Benadugu,Tambiaballia,Tambiaballia M.C.A.Primary school hand pump,9.32279586,-10.94279945,468,bwa6wsoj,https://akvoflow-110.s3.amazonaws.com/images/4e312ee8-6c30-4ad9-899b-d4b05163cc41.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,3:Within the year,5:More than a year,No,3:Damaged Pump|6:Damaged Concrete,Seasonal,5,2:No,Nor water coming out and the hand pump is faulty,,,,2012,UNICEF,UNICEF,5:School,6:School,2:No,,No,,220,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
North,Koinadugu, Wara Wara Yagala,Zone 1,Affia,school well,9.65274133,-11.54036291,434,cbfvaa8b,https://akvoflow-110.s3.amazonaws.com/images/b5bda85c-5f78-4ffa-b8ff-03e191295b7d.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,4:Over a month,Yes,6:Damaged Concrete,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",,2006,:Don't know,I dont know,5:School,6:School,1:Yes,1:Yes,No,,50,Yes,No,Yes,No,No,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
North,Bombali,Biriwa,Kabakeh Balandugu,Kamakorogbo,Kamakorogbo Community School well,9.234802992804704,-11.965258894647064,151,bs8o7wpw,https://akvoflow-110.s3.amazonaws.com/images/889592bf-08f3-496c-9f26-085c635e1b04.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,3:Within the year,4:Over a month,Yes,2:Damaged Apron|4:Damaged Pipe,Seasonal,4,1:Yes,,,,,2008,Other,Mooda,5:School,6:School,2:No,,Yes,2:No,38,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Tonkolili,Kholifa Rowala,Bo Road,Magburaka,prison,8.719659543272371,-11.936101019079372,173.5,b4kpio3l,https://akvoflow-110.s3.amazonaws.com/images/c8a4117b-9b0e-40ed-8226-d20d1ac178fc.jpg,3:Tube well or borehole,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,2:Less than a week,Yes,1:Damaged Well|9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",,2014,Government,British,7:Other Institution,8:Other Institution,1:Yes,1:Yes,Yes,2:No,120,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
North,Bombali,Sella Limba,Kamakwie,Kamakwie 2,Islamic sec sch well 1 Kamakwie.,9.503091047695394,-12.249292349287858,144.5,c4kdijss,https://akvoflow-110.s3.amazonaws.com/images/28056d34-d4ff-4162-9872-a2b34b709ecb.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,23,1:Yes – Functional (and in use),,4:Over a month,Yes,2:Damaged Apron,Seasonal,2,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2008,:Don't know,inter Aide.,5:School,6:School,2:No,,Yes,1:Yes,15,No,,,,,,,,,
North,Koinadugu,Nieni,Kalian,Alikalia,Alikalia community tap,9.14867294,-11.38894436,444,boa89axt,https://akvoflow-110.s3.amazonaws.com/images/67987487-394a-4546-a235-c2046caabd72.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,2,,,1:Yes – Functional (and in use),,3:Over a week,,4:Damaged Pipe|5:Damaged Tap,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,:Don't know,Cristian Extension Services CES,1:Community,2:Other community group,2:No,,No,,180,No,,,,,,1:Visible faecal residues around the drop hole or basin|4:Surface flow of sewage,1:Water is available,5:Water kettle/cooler,1:Bar soap
North,Bombali,Sella Limba,Manonkoh,Kabomboh,Kabomboh Com well 2,9.465925508024306,-12.28273890166914,119.1,c2uwici3,https://akvoflow-110.s3.amazonaws.com/images/515b59f1-275b-4d4e-9baf-6c096d95dbc7.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,14,1:Yes – Functional (and in use),,3:Over a week,Yes,6:Damaged Concrete,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2009,INTER AID,Inter aide.,1:Community,10:NGO,1:Yes,1:Yes,Yes,1:Yes,30,Yes,No,Yes,No,Yes,No,,,,
North,Tonkolili,Tane,Mapakie,mamara,mara,8.658824178574012,-11.90626534939418,139.3,b1s3uv12,https://akvoflow-110.s3.amazonaws.com/images/8bf64666-6cdd-468b-b76c-dc95710003d5.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,6:I don't know,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2005,Private,help SL,1:Community,9:Local council,1:Yes,1:Yes,No,,50,Yes,Don't know,No,,No,,2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,4:Ash / Mud / Sand
North,Koinadugu,Mongo,Benadugu,Fiaya,Fiaya M.C.A. Primary School Pump,9.338878,-10.99818256,568,bx0s9tul,https://akvoflow-110.s3.amazonaws.com/images/bdae9c42-328a-4ef0-b1b4-84e05eeab5d2.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,3:Within the year,4:Over a month,No,3:Damaged Pump,Seasonal,3,1:Yes,,,,,2010,:Don't know,Catholic Relief Services CRS,5:School,6:School,2:No,,Yes,2:No,220,No,,,,,,1:Visible faecal residues around the drop hole or basin|4:Surface flow of sewage,2:Water is not available,1:No device present,5:None
North,Port Loko,Buya Romende,Foredugu,Foredugu,Worreh Bana Farmers Association,8.74590191,-12.49975124,106,b5s4dnet,https://akvoflow-110.s3.amazonaws.com/images/0c98bd87-f906-4908-b15d-f2d1670c5a3a.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,12,1:Yes – Functional (and in use),,3:Over a week,Yes,8:Damaged Reservoir|9:No Damages,Seasonal,5,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2009,Private,team&team ( NGO ),7:Other Institution,8:Other Institution,3:Unknown,,Unknown,,60,Don't know,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
North,Tonkolili,Kholifa Rowala,Old Magburaka,Old railway Agriculture community,Agriculture compound Water Point,8.721459170067481,-11.950777599276837,128.5,b4noop3n,https://akvoflow-110.s3.amazonaws.com/images/36e26624-db26-422a-8c9b-c2a5f569b45e.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,4:Damaged Pipe|6:Damaged Concrete,Seasonal,4,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2009,Government,council,1:Community,3:Privat owner,2:No,,No,,60,Yes,Don't know,Yes,No,No,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Port Loko,TMS,Konkorie,Masinneh,Salifu Kamara,8.855204136564357,-12.62499616034356,86.2,basvticp,https://akvoflow-110.s3.amazonaws.com/images/c4a6ddb2-8673-4629-b496-9c829cfafd29.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,6:No - Under rehabilitation,3:Within the year,4:Over a month,No,1:Damaged Well,Seasonal,3,1:Yes,,,,,2010,PLAN,community,1:Community,2:Other community group,2:No,,Yes,2:No,2500,Yes,No,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Port Loko,Buya Romende,Rosint,Bombeh,ByThe Dry Floor,8.82449574,-12.51130576,92,b9e3fapl,https://akvoflow-110.s3.amazonaws.com/images/fc60362f-dc51-4cb8-9e76-0902bcacb8e0.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,1:Yes,14,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,2:Damaged Apron,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Religious Group,community,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,120,Yes,No,Yes,No,Yes,Yes,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Koinadugu,Mongo,Mongo III,Karawane,Karawane,9.47032963,-10.92416239,499,c326gs6x,https://akvoflow-110.s3.amazonaws.com/images/e3614496-7e64-4278-8987-40a51c565315.jpg,2:Protected dug well,1:Hand pump,8:Unidentified,,2:No,,5:No - Still under construction,,4:Over a month,Yes,6:Damaged Concrete,Seasonal,3,1:Yes,,,,,1984,Government,Government,1:Community,2:Other community group,2:No,,Yes,1:Yes,180,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
North,Koinadugu,Mongo,Lower Deldugu,Masadu,Masadu Health facility hand pump,9.36724263,-10.74002034,540,bybpcj2g,https://akvoflow-110.s3.amazonaws.com/images/de2976f9-e4db-4e5a-93d2-845a47b5654a.jpg,2:Protected dug well,1:Hand pump,8:Unidentified,,2:No,,3:Yes - But damaged,,4:Over a month,Yes,3:Damaged Pump|6:Damaged Concrete,Seasonal,5,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2006,Government,NACSA,6:Health Facility,7:Health Facility,1:Yes,2:No,No,,200,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
North,Koinadugu,Nieni,Nieni,Yinffin,Stand pipe,9.12019208,-11.27241703,394,bmz4mr6c,https://akvoflow-110.s3.amazonaws.com/images/387d2fe6-938c-496c-aecf-f332f6c248f9.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,4,,,4:No - Broken down,4:Over a year ago,5:More than a year,,2:Damaged Apron|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Dry always / Never water,,9999:Uknown,,,,,1973,Other,MEDICOS,1:Community,2:Other community group,2:No,,Unknown,,540,No,,,,,,1:Visible faecal residues around the drop hole or basin,2:Water is not available,1:No device present,4:Ash / Mud / Sand
North,Kambia,Magbema,Rokupr,Katick bombeh,Hand pump,9.00552008,-12.94867877,28.5,bhphhia6,https://akvoflow-110.s3.amazonaws.com/images/3c6413df-a780-4395-8bda-255c69863d56.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,No,2:Damaged Apron|4:Damaged Pipe|5:Damaged Tap,Always water,,1:Yes,,,,,2000,Other,Nacssa,1:Community,11:No management,2:No,,No,,8,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Koinadugu,Nieni,Nieni,yinffin,Stand pipe,9.11971413,-11.27052354,393,bmyc1y4h,https://akvoflow-110.s3.amazonaws.com/images/7568a2da-536d-4785-af11-c680575de020.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,10,,,1:Yes – Functional (and in use),,4:Over a month,,2:Damaged Apron|6:Damaged Concrete,Seasonal,3,1:Yes,,5:Only after system breakdown,2:Reasonable (< 7 days per month no supply),OTHER:clean,1973,Other,MEDICOS,1:Community,2:Other community group,1:Yes,1:Yes,Unknown,,540,No,,,,,,1:Visible faecal residues around the drop hole or basin,2:Water is not available,1:No device present,5:None
North,Bombali,Sella Limba,Kamakwie,Kamakwie 2,Facing barrack Compound well Kamakwie 2.,9.500972932721236,-12.250365331015269,113.8,c4gvank7,https://akvoflow-110.s3.amazonaws.com/images/c073f6f4-c0ac-461b-b1b7-8e220016bae0.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,18,2:Yes – Functional (but not in use),,4:Over a month,No,3:Damaged Pump|4:Damaged Pipe,Seasonal,2,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),,2015,Private,Private owner.,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,20,No,,,,,,,,,
North,Port Loko,Kaffu Bullom,Kasongha,Ritifunk,mosques well,8.594250273120409,-13.185974650732458,18.5,aytbj7tf,https://akvoflow-110.s3.amazonaws.com/images/fb619a9b-5141-4296-859a-bbc5dedec289.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,Religious Group,religious group,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,800,Yes,Yes,Yes,Yes,Yes,Yes,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,1:Bar soap
North,Port Loko,Kaffu Bullom,Kasongha,Rotifunk town,community well,8.60153532,-13.17947233,13,az5cys5u,https://akvoflow-110.s3.amazonaws.com/images/6cca90fb-0745-4dc7-b50f-543522946227.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,6:Damaged Concrete,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,Religious Group,private,1:Community,2:Other community group,2:No,,No,,200,Yes,Yes,Yes,No,No,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Bombali,Biriwa,Karassa,Kanikay,R.C Little Flower Primary School Well.2,9.308462110730426,-11.861822155360418,200.5,bvmhqtwa,https://akvoflow-110.s3.amazonaws.com/images/8e0967a0-88f9-4a4b-8cfa-ef9a14ce9cb6.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,3:Damaged Pump,Seasonal,3,1:Yes,,5:Only after system breakdown,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2013,Other,Unknown,5:School,2:Other community group,2:No,,No,,70,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
North,Port Loko,Marampa,Marampa A,Kerrfay,Central mosque water well Kerrfay,8.731836932671087,-12.499492756843141,77.2,b54uor9e,https://akvoflow-110.s3.amazonaws.com/images/18b95166-44e8-43ba-8e05-4f1f0bb0a79c.jpg,2:Protected dug well,1:Hand pump,6:PB Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,SALWACO,DSDP,1:Community,2:Other community group,1:Yes,1:Yes,No,,50,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Tonkolili,Yoni,Gaindema,mile 91,community,8.46527866,-12.22087666,54,asw0e3vk,https://akvoflow-110.s3.amazonaws.com/images/ecbefbb7-c19a-495d-aa2f-a777d3adbb55.jpg,6:Public tap/standpipe (stand-alone or water kiosk,OTHER:stand pipe,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,SALWACO,salwaco,1:Community,4:SALWACO,2:No,,Yes,2:No,15,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
North,Port Loko,Bureh Kasseh Makonteh,Rotifunk,Mahera,Mahera community,8.94597034,-12.73844757,90.4,bez01594,https://akvoflow-110.s3.amazonaws.com/images/5e31c007-5c13-4768-94fe-ca809549698b.jpg,OTHER:InComplete,,,,,,4:No - Broken down,4:Over a year ago,,,,Seasonal,4,2:No,Incomplete and broken down unprotected,,,,2010,,Government,1:Community,11:No management,2:No,,,,250,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
North,Port Loko,Lokomasama,Matheng,Forikolo,Ma. Mansaray Compound,8.72555283,-13.16197176,65.2,b4ugsogz,https://akvoflow-110.s3.amazonaws.com/images/28a4b109-873d-40d9-87ed-129485bc2dfc.jpg,2:Protected dug well,1:Hand pump,6:PB Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",OTHER:Rusty taste,2001,UNICEF,UNICEF,1:Community,11:No management,2:No,,No,,150,Yes,Yes,Yes,No,Yes,Yes,6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,5:None
North,Port Loko,Masimera,Biki,Konta Line Village,Mohamed Kamara water well,8.474101343125795,-12.544926049857697,98.1,atam3xjd,https://akvoflow-110.s3.amazonaws.com/images/68a732ad-6673-4f8e-ad32-75960112f0f3.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,4:No - Broken down,4:Over a year ago,4:Over a month,Yes,3:Damaged Pump|4:Damaged Pipe,Always water,,1:Yes,,,,,2000,Religious Group,DSDP,1:Community,OTHER:community people,1:Yes,1:Yes,No,,120,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
North,Kambia,Magbema,Kargbulor,Gbonkomaria,Hand pump,8.95539662,-12.97072292,46.6,bfekviwb,https://akvoflow-110.s3.amazonaws.com/images/4a4ac646-421f-4688-8f8f-130efddd518c.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,5:More than a year,Yes,3:Damaged Pump,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,UNICEF,Cawec,6:Health Facility,10:NGO,2:No,,No,,20,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage,2:Water is not available,1:No device present,5:None
North,Koinadugu,Nieni,Barawa,Firawa,Hand dug well,9.3566924,-11.30236195,444,bxu98c73,https://akvoflow-110.s3.amazonaws.com/images/d341e411-63ea-4c72-9417-77fb940b49ed.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,No,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Always water,,2:No,Broken down,,,,2012,Government,District council Koinadugu,1:Community,2:Other community group,2:No,,Yes,2:No,120,No,,,,,,7:No toilet in household / not applicable,1:Water is available,5:Water kettle/cooler,5:None
North,Koinadugu,Sengbe,Upper Kamadugu,Dankawalie,CHP water well,9.63012248,-11.33140039,455,caegjq8y,https://akvoflow-110.s3.amazonaws.com/images/31be3434-6411-4bf5-a50c-c00ecf7f5e05.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,7,1:Yes – Functional (and in use),,2:Less than a week,Yes,1:Damaged Well|2:Damaged Apron|4:Damaged Pipe|8:Damaged Reservoir,Seasonal,4,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2005,Government,,6:Health Facility,11:No management,2:No,,Yes,1:Yes,15,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
